city_actual,rating_reviewcount,dist_from_cityCenter,dist_from_Montelbaanstoren,neighbourhood,price,stars,rating2_ta,rating2_ta_reviewcount,accommodation_type,guestreviewsrating,scarce_room,hotel_id,offer,offer_cat,year,month,weekend,holiday,num_nights
Amsterdam,120,3.3,3.6,Amsterdam South,175,3,4,231,Hotel,4 /5,1,30,1,1-15% offer,2018,2,1,0,1
Amsterdam,120,3.3,3.6,Amsterdam South,175,3,4,231,Hotel,4 /5,0,30,1,1-15% offer,2018,3,1,0,1
Amsterdam,120,3.3,3.6,Amsterdam South,175,3,4,231,Hotel,4 /5,0,30,1,1-15% offer,2018,4,1,0,1
Amsterdam,120,3.3,3.6,Amsterdam South,679,3,4,231,Hotel,4 /5,1,30,1,1-15% offer,2017,12,0,1,4
Amsterdam,184,3.2,3.3,Amsterdam South,124,4,4,1297,Hotel,4 /5,0,31,1,15-50% offer,2018,2,1,0,1
Amsterdam,184,3.2,3.3,Amsterdam South,122,4,4,1297,Hotel,4 /5,0,31,1,15-50% offer,2017,11,0,0,1
Amsterdam,184,3.2,3.3,Amsterdam South,136,4,4,1297,Hotel,4 /5,0,31,1,15-50% offer,2017,11,1,0,1
Amsterdam,184,3.2,3.3,Amsterdam South,564,4,4,1297,Hotel,4 /5,0,31,1,15-50% offer,2017,12,0,1,4
Amsterdam,184,3.2,3.3,Amsterdam South,114,4,4,1297,Hotel,4 /5,0,31,1,15-50% offer,2018,1,1,0,1
Amsterdam,184,3.2,3.3,Amsterdam South,111,4,4,1297,Hotel,4 /5,0,31,1,15-50% offer,2017,12,0,1,1
Amsterdam,49,1.9,1.8,Amsterdam South,615,3,3.5,267,Hotel,3.5 /5,1,32,1,15-50% offer,2017,12,0,1,4
Amsterdam,49,1.9,1.8,Amsterdam South,126,3,3.5,267,Hotel,3.5 /5,1,32,1,15-50% offer,2017,11,0,0,1
Amsterdam,49,1.9,1.8,Amsterdam South,110,3,3.5,267,Hotel,3.5 /5,1,32,1,15-50% offer,2017,12,0,1,1
Amsterdam,900,2.7,3.1,Amsterdam South,63,3,3,1953,Hotel,3 /5,0,33,1,50%-75% offer,2017,11,0,0,1
Amsterdam,900,2.7,3.1,Amsterdam South,467,3,3,1953,Hotel,3 /5,0,33,1,1-15% offer,2017,12,0,1,4
Amsterdam,900,2.7,3.1,Amsterdam South,100,3,3,1953,Hotel,3 /5,0,33,1,15-50% offer,2017,12,0,1,1
Amsterdam,177,3.4,3.6,Amsterdam South,157,3,4.5,732,Hotel,4.3 /5,0,34,1,15-50% offer,2018,1,1,0,1
Amsterdam,177,3.4,3.6,Amsterdam South,161,3,4.5,732,Hotel,4.3 /5,0,34,1,15-50% offer,2017,11,0,0,1
Amsterdam,177,3.4,3.6,Amsterdam South,240,3,4.5,732,Hotel,4.3 /5,0,34,0,0% no offer,2018,6,1,0,1
Amsterdam,177,3.4,3.6,Amsterdam South,250,3,4.5,732,Hotel,4.3 /5,0,34,0,0% no offer,2018,5,1,0,1
Amsterdam,177,3.4,3.6,Amsterdam South,215,3,4.5,732,Hotel,4.3 /5,0,34,0,0% no offer,2017,11,1,0,1
Amsterdam,177,3.4,3.6,Amsterdam South,544,3,4.5,732,Hotel,4.3 /5,0,34,1,15-50% offer,2017,12,0,1,4
Amsterdam,177,3.4,3.6,Amsterdam South,166,3,4.5,732,Hotel,4.3 /5,0,34,1,15-50% offer,2018,2,1,0,1
Amsterdam,177,3.4,3.6,Amsterdam South,107,3,4.5,732,Hotel,4.3 /5,0,34,1,15-50% offer,2017,12,0,1,1
Amsterdam,94,4.7,4.4,Amsterdam Southeast,149,2,3.5,100,Hotel,3.9 /5,0,36,0,0% no offer,2017,11,1,0,1
Amsterdam,94,4.7,4.4,Amsterdam Southeast,66,2,3.5,100,Hotel,3.9 /5,0,36,0,0% no offer,2017,11,0,0,1
Amsterdam,94,4.7,4.4,Amsterdam Southeast,406,2,3.5,100,Hotel,3.9 /5,0,36,0,0% no offer,2017,12,0,1,4
Amsterdam,94,4.7,4.4,Amsterdam Southeast,76,2,3.5,100,Hotel,3.9 /5,0,36,0,0% no offer,2017,12,0,1,1
Amsterdam,590,4.5,4.2,Amsterdam Southeast,151,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2018,2,1,0,1
Amsterdam,590,4.5,4.2,Amsterdam Southeast,607,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2017,12,0,1,4
Amsterdam,590,4.5,4.2,Amsterdam Southeast,151,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2018,5,1,0,1
Amsterdam,590,4.5,4.2,Amsterdam Southeast,151,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2018,1,1,0,1
Amsterdam,590,4.5,4.2,Amsterdam Southeast,160,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2017,11,1,0,1
Amsterdam,590,4.5,4.2,Amsterdam Southeast,160,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2017,11,0,0,1
Amsterdam,590,4.5,4.2,Amsterdam Southeast,151,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2018,4,1,0,1
Amsterdam,590,4.5,4.2,Amsterdam Southeast,151,3.5,4.5,679,Hotel,4.5 /5,0,37,1,15-50% offer,2017,12,0,1,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,225,3,4,1779,Hotel,4.3 /5,0,38,0,0% no offer,2018,6,1,0,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,314,3,4,1779,Hotel,4.3 /5,0,38,0,0% no offer,2018,5,1,0,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,187,3,4,1779,Hotel,4.3 /5,0,38,1,1-15% offer,2017,11,1,0,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,97,3,4,1779,Hotel,4.3 /5,0,38,1,50%-75% offer,2017,12,0,1,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,255,3,4,1779,Hotel,4.3 /5,0,38,0,0% no offer,2018,3,1,0,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,548,3,4,1779,Hotel,4.3 /5,0,38,1,15-50% offer,2017,12,0,1,4
Amsterdam,777,4.8,4.5,Amsterdam Southeast,231,3,4,1779,Hotel,4.3 /5,0,38,0,0% no offer,2018,4,1,0,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,147,3,4,1779,Hotel,4.3 /5,0,38,1,15-50% offer,2018,2,1,0,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,176,3,4,1779,Hotel,4.3 /5,0,38,1,15-50% offer,2017,11,0,0,1
Amsterdam,777,4.8,4.5,Amsterdam Southeast,117,3,4,1779,Hotel,4.3 /5,0,38,1,15-50% offer,2018,1,1,0,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,137,2,3.5,634,Hostel,3.4 /5,0,39,1,15-50% offer,2018,6,1,0,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,72,2,3.5,634,Hostel,3.4 /5,0,39,1,50%-75% offer,2017,11,0,0,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,155,2,3.5,634,Hostel,3.4 /5,0,39,1,1-15% offer,2018,5,1,0,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,81,2,3.5,634,Hostel,3.4 /5,0,39,1,50%-75% offer,2018,2,1,0,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,206,2,3.5,634,Hostel,3.4 /5,0,39,0,0% no offer,2018,3,1,0,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,81,2,3.5,634,Hostel,3.4 /5,0,39,1,50%-75% offer,2018,1,1,0,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,113,2,3.5,634,Hostel,3.4 /5,0,39,1,15-50% offer,2017,12,0,1,1
Amsterdam,237,5.2,4.9,Amsterdam Southeast,497,2,3.5,634,Hostel,3.4 /5,0,39,1,15-50% offer,2017,12,0,1,4
Amsterdam,237,5.2,4.9,Amsterdam Southeast,137,2,3.5,634,Hostel,3.4 /5,0,39,1,15-50% offer,2018,4,1,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,176,4,4,390,Hotel,4.3 /5,0,40,1,15-50% offer,2017,11,1,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,206,4,4,390,Hotel,4.3 /5,0,40,1,15-50% offer,2018,3,1,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,156,4,4,390,Hotel,4.3 /5,0,40,1,15-50% offer,2017,12,0,1,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,300,4,4,390,Hotel,4.3 /5,0,40,0,0% no offer,2017,11,0,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,277,4,4,390,Hotel,4.3 /5,1,40,0,0% no offer,2018,4,1,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,107,4,4,390,Hotel,4.3 /5,0,40,1,50%-75% offer,2018,2,1,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,218,4,4,390,Hotel,4.3 /5,0,40,1,1-15% offer,2018,5,1,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,107,4,4,390,Hotel,4.3 /5,0,40,1,50%-75% offer,2018,1,1,0,1
Amsterdam,164,4.9,4.6,Amsterdam Southeast,578,4,4,390,Hotel,4.3 /5,0,40,1,15-50% offer,2017,12,0,1,4
Amsterdam,164,4.9,4.6,Amsterdam Southeast,206,4,4,390,Hotel,4.3 /5,0,40,1,15-50% offer,2018,6,1,0,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,304,4,4,325,Hotel,4.3 /5,0,41,0,0% no offer,2018,5,1,0,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,520,4,4,325,Hotel,4.3 /5,0,41,1,15-50% offer,2017,12,0,1,4
Amsterdam,176,4.8,4.5,Amsterdam Southeast,258,4,4,325,Hotel,4.3 /5,0,41,0,0% no offer,2018,6,1,0,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,121,4,4,325,Hotel,4.3 /5,0,41,1,15-50% offer,2018,1,1,0,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,104,4,4,325,Hotel,4.3 /5,0,41,1,15-50% offer,2017,12,0,1,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,138,4,4,325,Hotel,4.3 /5,0,41,1,15-50% offer,2017,11,0,0,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,142,4,4,325,Hotel,4.3 /5,0,41,1,1-15% offer,2017,11,1,0,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,222,4,4,325,Hotel,4.3 /5,0,41,0,0% no offer,2018,4,1,0,1
Amsterdam,176,4.8,4.5,Amsterdam Southeast,191,4,4,325,Hotel,4.3 /5,0,41,0,0% no offer,2018,2,1,0,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,152,3,4,829,Hotel,4.1 /5,0,42,1,15-50% offer,2017,11,1,0,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,272,3,4,829,Hotel,4.1 /5,0,42,0,0% no offer,2018,5,1,0,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,94,3,4,829,Hotel,4.1 /5,0,42,1,50%-75% offer,2018,1,1,0,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,181,3,4,829,Hotel,4.1 /5,0,42,1,15-50% offer,2018,2,1,0,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,103,3,4,829,Hotel,4.1 /5,0,42,1,50%-75% offer,2017,12,0,1,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,243,3,4,829,Hotel,4.1 /5,0,42,0,0% no offer,2018,6,1,0,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,221,3,4,829,Hotel,4.1 /5,0,42,0,0% no offer,2018,4,1,0,1
Amsterdam,553,4.9,4.6,Amsterdam Southeast,120,3,4,829,Hotel,4.1 /5,0,42,1,15-50% offer,2017,11,0,0,1
Amsterdam,34,5.3,5,Amsterdam Southeast,121,3,3,14,Hotel,3.5 /5,0,43,0,0% no offer,2018,2,1,0,1
Amsterdam,34,5.3,5,Amsterdam Southeast,116,3,3,14,Hotel,3.5 /5,1,43,0,0% no offer,2017,12,0,1,1
Amsterdam,34,5.3,5,Amsterdam Southeast,601,3,3,14,Hotel,3.5 /5,0,43,1,1-15% offer,2017,12,0,1,4
Amsterdam,34,5.3,5,Amsterdam Southeast,104,3,3,14,Hotel,3.5 /5,1,43,0,0% no offer,2017,11,0,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,196,3.5,4,25,Hotel,4 /5,1,44,0,0% no offer,2018,5,1,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,80,3.5,4,25,Hotel,4 /5,0,44,0,0% no offer,2017,12,0,1,1
Amsterdam,13,5.3,5,Amsterdam Southeast,184,3.5,4,25,Hotel,4 /5,1,44,0,0% no offer,2018,6,1,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,662,3.5,4,25,Hotel,4 /5,0,44,0,0% no offer,2017,12,0,1,4
Amsterdam,13,5.3,5,Amsterdam Southeast,289,3.5,4,25,Hotel,4 /5,1,44,0,0% no offer,2018,4,1,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,149,3.5,4,25,Hotel,4 /5,1,44,0,0% no offer,2018,1,1,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,184,3.5,4,25,Hotel,4 /5,1,44,0,0% no offer,2018,3,1,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,149,3.5,4,25,Hotel,4 /5,1,44,0,0% no offer,2018,2,1,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,207,3.5,4,25,Hotel,4 /5,0,44,0,0% no offer,2017,11,1,0,1
Amsterdam,13,5.3,5,Amsterdam Southeast,80,3.5,4,25,Hotel,4 /5,0,44,0,0% no offer,2017,11,0,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,140,4,3.5,554,Hotel,3.7 /5,0,45,1,50%-75% offer,2018,2,1,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,237,4,3.5,554,Hotel,3.7 /5,1,45,1,15-50% offer,2017,11,1,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,785,4,3.5,554,Hotel,3.7 /5,0,45,1,15-50% offer,2017,12,0,1,4
Amsterdam,366,5.2,4.9,Amsterdam Southeast,217,4,3.5,554,Hotel,3.7 /5,0,45,1,15-50% offer,2018,4,1,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,168,4,3.5,554,Hotel,3.7 /5,0,45,1,15-50% offer,2017,11,0,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,238,4,3.5,554,Hotel,3.7 /5,0,45,1,15-50% offer,2018,5,1,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,106,4,3.5,554,Hotel,3.7 /5,0,45,1,50%-75% offer,2017,12,0,1,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,129,4,3.5,554,Hotel,3.7 /5,0,45,1,50%-75% offer,2018,1,1,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,217,4,3.5,554,Hotel,3.7 /5,0,45,1,15-50% offer,2018,3,1,0,1
Amsterdam,366,5.2,4.9,Amsterdam Southeast,258,4,3.5,554,Hotel,3.7 /5,0,45,1,1-15% offer,2018,6,1,0,1
Amsterdam,150,5.8,5.4,Amsterdam Southeast,77,3,3.5,359,Hotel,3.5 /5,0,46,1,15-50% offer,2017,11,0,0,1
Amsterdam,150,5.8,5.4,Amsterdam Southeast,374,3,3.5,359,Hotel,3.5 /5,0,46,1,15-50% offer,2017,12,0,1,4
Amsterdam,150,5.8,5.4,Amsterdam Southeast,68,3,3.5,359,Hotel,3.5 /5,0,46,1,15-50% offer,2017,12,0,1,1
Amsterdam,150,5.8,5.4,Amsterdam Southeast,117,3,3.5,359,Hotel,3.5 /5,0,46,1,1-15% offer,2018,6,1,0,1
Amsterdam,150,5.8,5.4,Amsterdam Southeast,77,3,3.5,359,Hotel,3.5 /5,0,46,1,15-50% offer,2018,1,1,0,1
Amsterdam,150,5.8,5.4,Amsterdam Southeast,87,3,3.5,359,Hotel,3.5 /5,0,46,1,15-50% offer,2018,2,1,0,1
Amsterdam,144,5.9,5.4,Amsterdam Southeast,88,4,3.5,769,Hotel,3.7 /5,0,47,1,15-50% offer,2018,3,1,0,1
Amsterdam,144,5.9,5.4,Amsterdam Southeast,88,4,3.5,769,Hotel,3.7 /5,0,47,1,15-50% offer,2018,2,1,0,1
Amsterdam,144,5.9,5.4,Amsterdam Southeast,115,4,3.5,769,Hotel,3.7 /5,0,47,1,15-50% offer,2017,11,1,0,1
Amsterdam,144,5.9,5.4,Amsterdam Southeast,99,4,3.5,769,Hotel,3.7 /5,0,47,1,15-50% offer,2017,12,0,1,1
Amsterdam,144,5.9,5.4,Amsterdam Southeast,88,4,3.5,769,Hotel,3.7 /5,0,47,1,15-50% offer,2018,6,1,0,1
Amsterdam,144,5.9,5.4,Amsterdam Southeast,88,4,3.5,769,Hotel,3.7 /5,0,47,1,15-50% offer,2018,1,1,0,1
Amsterdam,144,5.9,5.4,Amsterdam Southeast,102,4,3.5,769,Hotel,3.7 /5,0,47,1,15-50% offer,2017,11,0,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,149,4,4,1020,Hotel,4 /5,0,48,1,15-50% offer,2018,1,1,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,172,4,4,1020,Hotel,4 /5,0,48,1,15-50% offer,2018,2,1,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,103,4,4,1020,Hotel,4 /5,0,48,1,1-15% offer,2017,12,0,1,1
Amsterdam,445,6,5.7,Amsterdam Southeast,138,4,4,1020,Hotel,4 /5,0,48,1,15-50% offer,2017,11,0,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,254,4,4,1020,Hotel,4 /5,0,48,0,0% no offer,2018,3,1,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,196,4,4,1020,Hotel,4 /5,0,48,1,15-50% offer,2017,11,1,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,231,4,4,1020,Hotel,4 /5,0,48,1,1-15% offer,2018,6,1,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,231,4,4,1020,Hotel,4 /5,0,48,1,1-15% offer,2018,4,1,0,1
Amsterdam,445,6,5.7,Amsterdam Southeast,479,4,4,1020,Hotel,4 /5,0,48,1,15-50% offer,2017,12,0,1,4
Amsterdam,445,6,5.7,Amsterdam Southeast,277,4,4,1020,Hotel,4 /5,0,48,0,0% no offer,2018,5,1,0,1
Amsterdam,13,0.8,1.3,Amsterdam West,127,2,3.5,411,Hotel,3.2 /5,1,49,0,0% no offer,2017,12,0,1,1
Amsterdam,13,0.8,1.3,Amsterdam West,675,2,3.5,411,Hotel,3.2 /5,1,49,0,0% no offer,2017,12,0,1,4
Amsterdam,13,0.8,1.3,Amsterdam West,74,2,3.5,411,Hotel,3.2 /5,1,49,0,0% no offer,2017,11,0,0,1
Amsterdam,382,2.6,3.2,Amsterdam West,176,3.5,4.5,487,Hotel,4.5 /5,0,50,1,1-15% offer,2017,11,1,0,1
Amsterdam,382,2.6,3.2,Amsterdam West,134,3.5,4.5,487,Hotel,4.5 /5,0,50,1,1-15% offer,2018,2,1,0,1
Amsterdam,382,2.6,3.2,Amsterdam West,115,3.5,4.5,487,Hotel,4.5 /5,1,50,1,1-15% offer,2017,12,0,1,1
Amsterdam,382,2.6,3.2,Amsterdam West,134,3.5,4.5,487,Hotel,4.5 /5,0,50,1,1-15% offer,2018,1,1,0,1
Amsterdam,382,2.6,3.2,Amsterdam West,90,3.5,4.5,487,Hotel,4.5 /5,0,50,1,1-15% offer,2017,11,0,0,1
Amsterdam,382,2.6,3.2,Amsterdam West,604,3.5,4.5,487,Hotel,4.5 /5,0,50,1,1-15% offer,2017,12,0,1,4
Amsterdam,382,2.6,3.2,Amsterdam West,267,3.5,4.5,487,Hotel,4.5 /5,0,50,0,0% no offer,2018,5,1,0,1
Amsterdam,382,2.6,3.2,Amsterdam West,234,3.5,4.5,487,Hotel,4.5 /5,0,50,0,0% no offer,2018,6,1,0,1
Amsterdam,464,1.2,1.7,Amsterdam West,180,4,4.5,886,Hotel,4.5 /5,0,51,1,15-50% offer,2017,12,0,1,1
Amsterdam,464,1.2,1.7,Amsterdam West,133,4,4.5,886,Hotel,4.5 /5,1,51,1,15-50% offer,2017,11,0,0,1
Amsterdam,464,1.2,1.7,Amsterdam West,933,4,4.5,886,Hotel,4.5 /5,1,51,0,0% no offer,2017,12,0,1,4
Amsterdam,125,1.1,1.7,Amsterdam West,78,2.5,4.5,328,Hotel,4.5 /5,0,52,1,15-50% offer,2017,12,0,1,1
Amsterdam,125,1.1,1.7,Amsterdam West,82,2.5,4.5,328,Hotel,4.5 /5,0,52,1,15-50% offer,2017,11,0,0,1
Amsterdam,125,1.1,1.7,Amsterdam West,566,2.5,4.5,328,Hotel,4.5 /5,0,52,0,0% no offer,2017,12,0,1,4
Amsterdam,58,2.4,2.9,Amsterdam West,103,1,4,54,Hostel,4 /5,0,53,0,0% no offer,2017,11,0,0,1
Amsterdam,58,2.4,2.9,Amsterdam West,138,1,4,54,Hostel,4 /5,0,53,0,0% no offer,2017,12,0,1,1
Amsterdam,58,2.4,2.9,Amsterdam West,587,1,4,54,Hostel,4 /5,1,53,0,0% no offer,2017,12,0,1,4
Amsterdam,58,2.4,2.9,Amsterdam West,172,1,4,54,Hostel,4 /5,0,53,0,0% no offer,2018,6,1,0,1
Amsterdam,115,1.1,1.7,Amsterdam West,135,3,4.5,426,Hotel,4.1 /5,1,54,0,0% no offer,2017,11,0,0,1
Amsterdam,115,1.1,1.7,Amsterdam West,170,3,4.5,426,Hotel,4.1 /5,1,54,0,0% no offer,2017,12,0,1,1
Amsterdam,110,1,1.5,Amsterdam West,133,2,4,513,Hotel,4.3 /5,1,55,1,15-50% offer,2017,11,0,0,1
Amsterdam,24,1,1.4,Amsterdam West,814,4,3.5,15,Apartment,3.2 /5,1,56,0,0% no offer,2017,12,0,1,4
Amsterdam,635,1,1.4,Amsterdam West,186,4,4,1287,Hotel,3.9 /5,1,57,1,15-50% offer,2017,11,0,0,1
Amsterdam,635,1,1.4,Amsterdam West,131,4,4,1287,Hotel,3.9 /5,1,57,1,15-50% offer,2017,12,0,1,1
Amsterdam,635,1,1.4,Amsterdam West,931,4,4,1287,Hotel,3.9 /5,1,57,1,1-15% offer,2017,12,0,1,4
Amsterdam,117,1,1.4,Amsterdam West,179,3,3.5,833,Hotel,3.7 /5,1,58,1,15-50% offer,2017,12,0,1,1
Amsterdam,117,1,1.4,Amsterdam West,203,3,3.5,833,Hotel,3.7 /5,1,58,1,15-50% offer,2018,1,1,0,1
Amsterdam,117,1,1.4,Amsterdam West,330,3,3.5,833,Hotel,3.7 /5,1,58,0,0% no offer,2017,11,1,0,1
Amsterdam,117,1,1.4,Amsterdam West,824,3,3.5,833,Hotel,3.7 /5,1,58,1,15-50% offer,2017,12,0,1,4
Amsterdam,117,1,1.4,Amsterdam West,110,3,3.5,833,Hotel,3.7 /5,1,58,1,50%-75% offer,2017,11,0,0,1
Amsterdam,183,1,1.4,Amsterdam West,133,3.5,4,340,Hotel,4 /5,0,59,1,50%-75% offer,2017,11,0,0,1
Amsterdam,183,1,1.4,Amsterdam West,241,3.5,4,340,Hotel,4 /5,0,59,1,15-50% offer,2017,11,1,0,1
Amsterdam,183,1,1.4,Amsterdam West,162,3.5,4,340,Hotel,4 /5,0,59,1,15-50% offer,2017,12,0,1,1
Amsterdam,183,1,1.4,Amsterdam West,943,3.5,4,340,Hotel,4 /5,0,59,1,15-50% offer,2017,12,0,1,4
Amsterdam,13,5.2,5.7,Amsterdam West,407,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2017,12,0,1,4
Amsterdam,13,5.2,5.7,Amsterdam West,80,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2017,11,0,0,1
Amsterdam,13,5.2,5.7,Amsterdam West,88,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2018,2,1,0,1
Amsterdam,13,5.2,5.7,Amsterdam West,88,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2018,1,1,0,1
Amsterdam,13,5.2,5.7,Amsterdam West,109,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2018,5,1,0,1
Amsterdam,13,5.2,5.7,Amsterdam West,113,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2018,4,1,0,1
Amsterdam,13,5.2,5.7,Amsterdam West,88,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2018,3,1,0,1
Amsterdam,13,5.2,5.7,Amsterdam West,80,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2017,12,0,1,1
Amsterdam,13,5.2,5.7,Amsterdam West,114,3,3.5,10,Hotel,3.5 /5,0,60,1,15-50% offer,2018,6,1,0,1
Amsterdam,13,5.2,5.7,Amsterdam West,128,3,3.5,10,Hotel,3.5 /5,0,60,1,1-15% offer,2017,11,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,165,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2017,11,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,114,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2018,1,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,102,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2017,12,0,1,1
Amsterdam,625,2.6,3.2,Amsterdam West,165,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2018,6,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,165,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2018,5,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,69,3,4,879,Hotel,4.1 /5,0,61,1,50%-75% offer,2017,11,0,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,190,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2018,4,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,155,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2018,3,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,92,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2018,2,1,0,1
Amsterdam,625,2.6,3.2,Amsterdam West,513,3,4,879,Hotel,4.1 /5,0,61,1,1-15% offer,2017,12,0,1,4
Amsterdam,1487,2.3,2.8,Amsterdam West,133,4,4.5,4099,Hotel,4.5 /5,0,62,1,15-50% offer,2018,2,1,0,1
Amsterdam,1487,2.3,2.8,Amsterdam West,123,4,4.5,4099,Hotel,4.5 /5,0,62,1,15-50% offer,2017,12,0,1,1
Amsterdam,1487,2.3,2.8,Amsterdam West,133,4,4.5,4099,Hotel,4.5 /5,0,62,1,15-50% offer,2017,11,0,0,1
Amsterdam,1487,2.3,2.8,Amsterdam West,167,4,4.5,4099,Hotel,4.5 /5,0,62,1,15-50% offer,2018,1,1,0,1
Amsterdam,1487,2.3,2.8,Amsterdam West,534,4,4.5,4099,Hotel,4.5 /5,0,62,1,15-50% offer,2017,12,0,1,4
Amsterdam,358,2.3,2.8,Amsterdam West,91,3,3.5,337,Hotel,3.5 /5,0,63,1,15-50% offer,2017,11,0,0,1
Amsterdam,358,2.3,2.8,Amsterdam West,117,3,3.5,337,Hotel,3.5 /5,0,63,1,15-50% offer,2017,12,0,1,1
Amsterdam,358,2.3,2.8,Amsterdam West,155,3,3.5,337,Hotel,3.5 /5,0,63,1,1-15% offer,2017,11,1,0,1
